transaction_id,customer_id,amount,time,location,device,is_fraud
10689,1429,830,16,Unknown,Mobile,0
10690,1429,285,12,Bulawayo,Web,0
10691,1430,150,0,Unknown,Web,0
10692,1430,4133,12,Mutare,ATM,0
10693,1430,4878,0,Masvingo,Mobile,0
10694,1430,2155,0,Unknown,Web,1
10695,1430,4229,14,Gweru,Web,0
10696,1431,1368,10,Bulawayo,Web,0
10697,1431,286,20,Mutare,Mobile,0
10698,1431,2787,23,Mutare,Mobile,0
10699,1431,1827,5,Harare,Mobile,0
10700,1431,3044,12,Bulawayo,ATM,0
10701,1431,4344,8,Unknown,Web,1
10702,1432,3759,9,Bulawayo,Web,0
10703,1432,9,3,Masvingo,Web,0
10704,1432,2899,12,Harare,Mobile,0
10705,1432,4591,17,Masvingo,ATM,0
10706,1432,4163,3,Unknown,Mobile,1
10707,1432,4963,3,Harare,Web,0
10708,1432,4163,14,Masvingo,Mobile,0
10709,1432,520,8,Masvingo,Mobile,0
10710,1432,2959,14,Mutare,Mobile,0
10711,1432,1362,22,Masvingo,ATM,0
10712,1433,2823,16,Unknown,Mobile,1
10713,1433,2364,23,Masvingo,Mobile,0
10714,1433,831,20,Gweru,Web,0
10715,1433,3809,1,Masvingo,Web,0
10716,1433,3587,20,Bulawayo,Mobile,0
10717,1433,3817,9,Unknown,Mobile,1
10718,1433,857,19,Mutare,ATM,0
10719,1433,1130,18,Harare,Mobile,0
10720,1433,976,14,Unknown,ATM,0
10721,1433,4962,12,Gweru,ATM,0
10722,1434,3409,14,Harare,Web,0
10723,1434,2718,20,Harare,Web,0
10724,1434,603,12,Masvingo,Mobile,0
10725,1434,3889,22,Unknown,Web,1
10726,1434,4356,1,Masvingo,Mobile,0
10727,1434,2528,13,Gweru,ATM,0
10728,1434,1448,16,Unknown,Mobile,0
10729,1434,2541,21,Bulawayo,ATM,0
10730,1434,4295,2,Gweru,ATM,0
10731,1435,4991,13,Gweru,Mobile,0
10732,1435,3615,6,Gweru,Mobile,0
10733,1435,368,5,Masvingo,ATM,0
10734,1435,656,0,Harare,Mobile,0
10735,1435,4424,15,Unknown,Web,1
10736,1435,3319,21,Harare,Mobile,0
10737,1435,3429,3,Mutare,Mobile,0
10738,1435,2784,4,Harare,Web,0
10739,1436,4779,22,Gweru,Web,0
10740,1436,1353,19,Bulawayo,Mobile,0
10741,1436,2995,23,Harare,Web,0
10742,1436,3154,4,Unknown,Web,1
10743,1436,1399,0,Harare,Mobile,0
10744,1436,497,22,Unknown,ATM,0
10745,1436,1215,22,Gweru,Mobile,0
10746,1436,1472,14,Gweru,Web,0
10747,1436,2911,7,Unknown,Web,1
10748,1436,4910,15,Masvingo,Web,0
10749,1437,1534,21,Bulawayo,Web,0
10750,1437,3360,2,Mutare,Mobile,0
10751,1437,2526,13,Gweru,ATM,0
10752,1437,1088,19,Masvingo,ATM,0
10753,1437,1758,1,Harare,Web,0
10754,1437,4853,1,Bulawayo,Web,0
10755,1437,1003,2,Harare,Mobile,0
10756,1437,3728,12,Unknown,Mobile,1
10757,1438,1765,0,Gweru,Mobile,0
10758,1438,1974,5,Mutare,Web,0
10759,1438,4290,0,Gweru,Mobile,0
10760,1438,4504,16,Mutare,ATM,0
10761,1438,4317,18,Masvingo,Mobile,0
10762,1438,1518,4,Mutare,ATM,0
10763,1439,2870,13,Masvingo,Web,0
10764,1439,4551,23,Harare,Web,0
10765,1439,3873,21,Masvingo,Web,0
10766,1439,1380,0,Masvingo,Mobile,0
10767,1439,4604,23,Unknown,ATM,1
10768,1439,4712,0,Unknown,ATM,1
10769,1439,3192,14,Harare,ATM,0
10770,1439,4140,16,Mutare,Mobile,0
10771,1439,1765,12,Masvingo,Web,0
10772,1440,2550,16,Unknown,Web,1
10773,1440,2727,23,Masvingo,Mobile,0
10774,1440,2687,5,Bulawayo,Mobile,0
10775,1440,2887,6,Harare,ATM,0
10776,1440,4005,13,Mutare,Web,0
10777,1441,1343,14,Bulawayo,Web,0
10778,1441,117,19,Masvingo,Web,0
10779,1441,1550,12,Bulawayo,Web,0
10780,1441,4400,2,Gweru,ATM,0
10781,1441,133,23,Harare,Mobile,0
10782,1441,1033,5,Masvingo,Web,0
10783,1441,1944,1,Bulawayo,Mobile,0
10784,1441,2556,3,Harare,ATM,0
10785,1442,2911,6,Gweru,Web,0
10786,1442,3554,23,Gweru,Mobile,0
10787,1442,4195,6,Masvingo,Web,0
10788,1442,3543,3,Masvingo,ATM,0
10789,1442,911,5,Mutare,Web,0
10790,1442,1221,23,Gweru,Web,0
10791,1443,4750,10,Masvingo,ATM,0
10792,1443,1762,20,Harare,Web,0
10793,1443,2914,11,Masvingo,Web,0
10794,1443,1419,3,Mutare,ATM,0
10795,1443,2444,4,Unknown,Mobile,1
10796,1443,1763,6,Bulawayo,Mobile,0
10797,1443,4859,8,Harare,Web,0
10798,1444,703,14,Gweru,ATM,0
10799,1444,1341,1,Harare,ATM,0
10800,1444,430,3,Harare,Mobile,0
10801,1444,3020,16,Unknown,Web,1
10802,1444,4012,2,Masvingo,ATM,0
10803,1444,3150,6,Harare,ATM,0
10804,1445,1089,0,Masvingo,Mobile,0
10805,1445,3887,12,Mutare,Mobile,0
10806,1445,1811,9,Bulawayo,Mobile,0
10807,1445,2720,23,Mutare,Mobile,0
10808,1445,242,20,Harare,Mobile,0
10809,1445,2286,17,Masvingo,ATM,0
10810,1446,1934,11,Masvingo,Web,0
10811,1446,2271,4,Masvingo,Mobile,0
10812,1446,2349,10,Harare,Web,0
10813,1446,2904,15,Masvingo,Mobile,0
10814,1446,2006,18,Bulawayo,ATM,0
10815,1446,4406,20,Gweru,Web,0
10816,1447,1827,21,Unknown,Mobile,0
10817,1447,2683,0,Gweru,Web,0
10818,1447,1864,9,Unknown,Mobile,0
10819,1447,2884,13,Harare,ATM,0
10820,1447,123,1,Gweru,ATM,0
10821,1447,4975,1,Harare,Web,0
10822,1447,3922,6,Masvingo,Mobile,0
10823,1447,2543,9,Gweru,Mobile,0
10824,1448,506,10,Unknown,ATM,0
10825,1448,4704,9,Unknown,Mobile,1
10826,1448,4636,5,Bulawayo,Web,0
10827,1448,3630,19,Harare,Web,0
10828,1448,773,0,Harare,Mobile,0
10829,1448,4244,19,Mutare,Web,0
10830,1448,4263,16,Gweru,Web,0
10831,1448,4593,0,Gweru,Web,0
10832,1448,245,14,Harare,Web,0
10833,1449,4428,13,Mutare,Web,0
10834,1449,2320,7,Masvingo,Web,0
10835,1449,1565,0,Mutare,Web,0
10836,1449,3924,5,Harare,Mobile,0
10837,1449,1011,15,Mutare,Mobile,0
10838,1449,4635,20,Unknown,Mobile,1
10839,1449,3525,2,Unknown,ATM,1
10840,1450,4432,5,Harare,ATM,0
10841,1450,4734,1,Mutare,Web,0
10842,1450,3053,4,Mutare,Web,0
10843,1450,3409,1,Gweru,Web,0
10844,1450,3655,23,Mutare,Mobile,0
10845,1450,3032,5,Bulawayo,Web,0
10846,1450,1381,10,Masvingo,Web,0
10847,1450,2405,17,Unknown,ATM,1
10848,1451,4992,14,Masvingo,ATM,0
10849,1451,2954,12,Unknown,ATM,1
10850,1451,4508,14,Masvingo,Mobile,0
10851,1451,970,13,Gweru,Mobile,0
10852,1451,1905,1,Harare,ATM,0
10853,1452,3093,13,Masvingo,Web,0
10854,1452,1386,8,Unknown,Mobile,0
10855,1452,182,15,Masvingo,ATM,0
10856,1452,938,11,Unknown,Mobile,0
10857,1452,428,3,Harare,Web,0
10858,1452,2244,8,Mutare,ATM,0
10859,1452,1489,10,Gweru,Mobile,0
10860,1452,2330,3,Gweru,ATM,0
10861,1452,2025,10,Masvingo,ATM,0
10862,1452,1344,4,Masvingo,Web,0
10863,1453,2681,4,Gweru,Mobile,0
10864,1453,844,15,Mutare,ATM,0
10865,1453,1153,18,Gweru,Web,0
10866,1453,3306,21,Harare,Web,0
10867,1453,4262,19,Bulawayo,Web,0
10868,1453,2235,8,Harare,Web,0
10869,1453,711,9,Mutare,Web,0
10870,1454,276,8,Harare,Mobile,0
10871,1454,2841,15,Bulawayo,Web,0
10872,1454,4014,12,Harare,ATM,0
10873,1454,3680,21,Bulawayo,Web,0
10874,1454,1134,20,Gweru,Web,0
10875,1455,1197,17,Bulawayo,Web,0
10876,1455,514,16,Masvingo,Web,0
10877,1455,1528,18,Masvingo,ATM,0
10878,1455,2058,21,Bulawayo,ATM,0
10879,1455,3615,4,Harare,ATM,0
10880,1455,2801,9,Masvingo,ATM,0
10881,1455,2077,21,Unknown,Web,1
10882,1455,2162,23,Mutare,Web,0
10883,1456,4589,11,Unknown,Mobile,1
10884,1456,2607,14,Bulawayo,ATM,0
10885,1456,4914,11,Mutare,Web,0
10886,1456,2425,4,Unknown,Mobile,1
10887,1456,4288,7,Bulawayo,Mobile,0
10888,1456,1562,13,Bulawayo,Mobile,0
10889,1457,4257,20,Masvingo,Web,0
10890,1457,4243,18,Gweru,Web,0
10891,1457,3462,3,Unknown,Mobile,1
10892,1457,1997,20,Harare,Web,0
10893,1457,4962,5,Harare,ATM,0
10894,1457,1974,14,Gweru,Web,0
10895,1457,4628,23,Mutare,ATM,0
10896,1458,2415,9,Harare,Mobile,0
10897,1458,3356,20,Unknown,Web,1
10898,1458,1095,0,Masvingo,Web,0
10899,1458,3464,17,Mutare,Web,0
10900,1458,2609,19,Bulawayo,Web,0
10901,1458,299,2,Mutare,Web,0
10902,1458,1779,11,Unknown,Mobile,0
10903,1458,3814,14,Mutare,Web,0
10904,1458,3627,4,Bulawayo,Mobile,0
10905,1458,422,20,Gweru,Web,0
10906,1459,3920,0,Masvingo,ATM,0
10907,1459,3017,4,Mutare,ATM,0
10908,1459,2706,9,Masvingo,Web,0
10909,1459,451,23,Mutare,Web,0
10910,1459,3340,17,Masvingo,ATM,0
10911,1459,740,4,Unknown,Mobile,0
10912,1459,1599,9,Masvingo,Mobile,0
10913,1460,3220,17,Mutare,Web,0
10914,1460,3873,21,Bulawayo,Mobile,0
10915,1460,4969,4,Unknown,Web,1
10916,1460,3303,7,Masvingo,ATM,0
10917,1460,1340,9,Unknown,Mobile,0
10918,1460,1542,20,Gweru,Web,0
10919,1461,1423,12,Bulawayo,ATM,0
10920,1461,976,7,Bulawayo,ATM,0
10921,1461,3508,21,Bulawayo,Mobile,0
10922,1461,912,3,Mutare,Mobile,0
10923,1461,2109,11,Bulawayo,Web,0
10924,1461,1465,7,Bulawayo,ATM,0
10925,1461,3881,0,Bulawayo,Mobile,0
10926,1462,2521,1,Unknown,Mobile,1
10927,1462,4588,19,Harare,Web,0
10928,1462,109,18,Gweru,Web,0
10929,1462,1666,4,Gweru,Mobile,0
10930,1462,4754,9,Masvingo,Web,0
10931,1462,2531,11,Unknown,Web,1
10932,1462,1506,19,Masvingo,Web,0
10933,1462,1944,6,Gweru,Web,0
10934,1462,3609,2,Bulawayo,Web,0
10935,1463,3764,14,Bulawayo,Mobile,0
10936,1463,1951,23,Gweru,Web,0
10937,1463,3198,8,Mutare,Web,0
10938,1463,1510,12,Gweru,Mobile,0
10939,1463,3296,4,Unknown,Mobile,1
10940,1463,3361,2,Gweru,Web,0
10941,1463,3980,5,Gweru,ATM,0
10942,1463,2503,23,Harare,Mobile,0
10943,1463,1836,6,Masvingo,Mobile,0
10944,1464,2647,9,Harare,ATM,0
10945,1464,2381,22,Masvingo,ATM,0
10946,1464,3761,18,Gweru,ATM,0
10947,1464,3253,3,Harare,Mobile,0
10948,1464,2353,11,Harare,Web,0
10949,1464,991,19,Masvingo,Mobile,0
10950,1464,4150,18,Masvingo,Mobile,0
10951,1465,669,13,Harare,ATM,0
10952,1465,634,9,Harare,ATM,0
10953,1465,1168,16,Unknown,Web,0
10954,1465,4725,6,Harare,Mobile,0
10955,1465,2141,22,Bulawayo,Mobile,0
10956,1465,3869,17,Harare,ATM,0
10957,1465,451,19,Unknown,Mobile,0
10958,1465,308,2,Mutare,Mobile,0
10959,1465,1125,8,Masvingo,Web,0
10960,1466,3251,23,Bulawayo,Web,0
10961,1466,3098,8,Mutare,Web,0
10962,1466,3877,9,Gweru,ATM,0
10963,1466,3801,10,Unknown,Mobile,1
10964,1466,537,22,Mutare,ATM,0
10965,1467,2544,5,Bulawayo,Web,0
10966,1467,2277,21,Mutare,Mobile,0
10967,1467,3433,6,Masvingo,Mobile,0
10968,1467,2636,19,Gweru,Mobile,0
10969,1467,3420,22,Bulawayo,ATM,0
10970,1467,1598,6,Bulawayo,Web,0
10971,1467,1143,5,Harare,Mobile,0
10972,1468,4281,13,Bulawayo,ATM,0
10973,1468,4770,9,Bulawayo,Mobile,0
10974,1468,5,4,Mutare,Web,0
10975,1468,4559,8,Masvingo,ATM,0
10976,1468,4573,3,Masvingo,ATM,0
10977,1468,2074,21,Bulawayo,Mobile,0
10978,1468,424,15,Unknown,Web,0
10979,1468,792,20,Unknown,ATM,0
10980,1468,2561,1,Unknown,Web,1
10981,1468,2177,21,Gweru,Mobile,0
10982,1469,1129,5,Gweru,ATM,0
10983,1469,4978,20,Unknown,Web,1
10984,1469,1471,3,Bulawayo,Web,0
10985,1469,152,2,Mutare,Web,0
10986,1469,100,14,Masvingo,Mobile,0
10987,1470,1380,9,Harare,Mobile,0
10988,1470,2215,8,Mutare,Web,0
10989,1470,1369,8,Bulawayo,Mobile,0
10990,1470,4439,21,Masvingo,Web,0
10991,1470,3564,23,Bulawayo,ATM,0
10992,1471,3773,23,Unknown,Mobile,1
10993,1471,3718,9,Unknown,Mobile,1
10994,1471,4131,14,Harare,Mobile,0
10995,1471,4580,22,Harare,Mobile,0
10996,1471,4327,10,Mutare,ATM,0
10997,1472,3109,8,Masvingo,Mobile,0
10998,1472,884,9,Harare,Web,0
10999,1472,4547,12,Bulawayo,ATM,0
11000,1472,2577,19,Masvingo,ATM,0
11001,1472,2746,14,Bulawayo,Web,0
11002,1472,3568,6,Masvingo,ATM,0
11003,1472,4147,3,Masvingo,Web,0
11004,1473,1217,15,Unknown,ATM,0
11005,1473,668,1,Gweru,Mobile,0
11006,1473,4609,9,Unknown,Mobile,1
11007,1473,3139,15,Mutare,Web,0
11008,1473,2761,7,Mutare,ATM,0
11009,1473,1382,20,Gweru,ATM,0
11010,1474,2731,18,Unknown,Mobile,1
11011,1474,1163,13,Mutare,Web,0
11012,1474,570,15,Unknown,ATM,0
11013,1474,372,21,Bulawayo,Web,0
11014,1474,4801,0,Gweru,Web,0
11015,1474,3802,20,Unknown,ATM,1
11016,1474,4498,21,Harare,Mobile,0
11017,1474,1937,12,Masvingo,Web,0
11018,1474,4341,18,Harare,Mobile,0
11019,1475,80,23,Gweru,Web,0
11020,1475,589,18,Harare,Web,0
11021,1475,859,6,Unknown,Web,0
11022,1475,833,15,Gweru,ATM,0
11023,1475,4565,20,Bulawayo,ATM,0
11024,1475,3322,4,Harare,Mobile,0
11025,1476,2878,1,Gweru,Mobile,0
11026,1476,4635,1,Gweru,Web,0
11027,1476,2819,4,Unknown,ATM,1
11028,1476,4523,5,Mutare,Mobile,0
11029,1476,3631,1,Bulawayo,ATM,0
11030,1476,2006,3,Gweru,Mobile,0
11031,1476,3495,15,Unknown,Mobile,1
11032,1476,4244,12,Harare,Web,0
11033,1476,4610,8,Unknown,ATM,1
11034,1476,3212,9,Bulawayo,Web,0
11035,1477,3516,23,Masvingo,ATM,0
11036,1477,1017,3,Bulawayo,Web,0
11037,1477,4791,17,Mutare,Mobile,0
11038,1477,4234,3,Bulawayo,ATM,0
11039,1477,4027,19,Gweru,Mobile,0
11040,1477,4934,13,Mutare,ATM,0
11041,1477,1751,22,Masvingo,ATM,0
11042,1477,3072,12,Mutare,Mobile,0
11043,1477,4983,15,Harare,Mobile,0
11044,1477,1176,6,Unknown,Web,0
11045,1478,2738,7,Harare,ATM,0
11046,1478,611,15,Unknown,Mobile,0
11047,1478,4440,11,Masvingo,ATM,0
11048,1478,3477,12,Harare,Web,0
11049,1478,4775,18,Masvingo,Mobile,0
11050,1478,3259,6,Harare,Mobile,0
11051,1478,2352,22,Masvingo,Web,0
11052,1479,503,6,Masvingo,ATM,0
11053,1479,3849,8,Bulawayo,ATM,0
11054,1479,3654,15,Bulawayo,Mobile,0
11055,1479,1611,2,Masvingo,ATM,0
11056,1479,1531,18,Gweru,Web,0
11057,1479,2486,5,Gweru,ATM,0
11058,1479,3296,13,Masvingo,ATM,0
11059,1480,4991,8,Harare,ATM,0
11060,1480,2945,14,Harare,Web,0
11061,1480,4847,13,Masvingo,ATM,0
11062,1480,4295,0,Gweru,Web,0
11063,1480,3233,13,Harare,ATM,0
11064,1481,3252,22,Harare,Mobile,0
11065,1481,4346,14,Bulawayo,Web,0
11066,1481,3620,16,Mutare,Web,0
11067,1481,3457,17,Harare,Web,0
11068,1481,107,17,Bulawayo,Web,0
11069,1481,3796,1,Bulawayo,Web,0
11070,1481,3174,14,Unknown,ATM,1
11071,1481,1788,1,Masvingo,Web,0
11072,1482,4080,15,Bulawayo,Mobile,0
11073,1482,3722,7,Bulawayo,Mobile,0
11074,1482,4874,19,Masvingo,Mobile,0
11075,1482,306,2,Bulawayo,Mobile,0
11076,1482,2842,3,Gweru,Mobile,0
11077,1482,2687,16,Harare,Mobile,0
11078,1482,3063,17,Mutare,ATM,0
11079,1482,2879,21,Bulawayo,Web,0
11080,1482,4067,9,Bulawayo,Web,0
11081,1483,906,18,Masvingo,Mobile,0
11082,1483,3469,20,Bulawayo,Mobile,0
11083,1483,4710,6,Unknown,ATM,1
11084,1483,2452,10,Unknown,Web,1
11085,1483,2729,11,Bulawayo,Web,0
11086,1483,2047,15,Harare,Web,0
11087,1483,1557,17,Gweru,ATM,0
11088,1484,3008,20,Gweru,ATM,0
11089,1484,4701,13,Harare,Web,0
11090,1484,4334,12,Harare,ATM,0
11091,1484,2462,16,Gweru,Mobile,0
11092,1484,3791,3,Masvingo,Web,0
11093,1484,3580,18,Masvingo,Mobile,0
11094,1484,3146,6,Unknown,ATM,1
11095,1484,4405,4,Gweru,ATM,0
11096,1484,637,7,Harare,ATM,0
11097,1484,214,5,Unknown,Mobile,0
11098,1485,4381,2,Bulawayo,ATM,0
11099,1485,3992,22,Unknown,Web,1
11100,1485,1529,5,Mutare,Web,0
11101,1485,642,17,Bulawayo,ATM,0
11102,1485,4817,0,Unknown,Web,1
11103,1485,4736,4,Bulawayo,ATM,0
11104,1485,2147,11,Unknown,ATM,1
11105,1485,1800,13,Mutare,Web,0
11106,1485,1163,16,Gweru,ATM,0
11107,1485,1940,17,Masvingo,Mobile,0
11108,1486,2933,14,Unknown,ATM,1
11109,1486,4119,18,Gweru,Mobile,0
11110,1486,3703,19,Unknown,Mobile,1
11111,1486,403,11,Gweru,Mobile,0
11112,1486,4246,15,Masvingo,Web,0
11113,1486,4558,1,Harare,ATM,0
11114,1486,22,16,Bulawayo,ATM,0
11115,1487,4592,16,Masvingo,Mobile,0
11116,1487,1890,23,Mutare,ATM,0
11117,1487,3057,5,Bulawayo,Mobile,0
11118,1487,2630,4,Harare,Web,0
11119,1487,3760,3,Unknown,ATM,1
11120,1487,2249,21,Bulawayo,Web,0
11121,1487,2067,22,Unknown,Mobile,1
11122,1488,1858,6,Bulawayo,Mobile,0
11123,1488,1753,1,Unknown,Web,0
11124,1488,4810,11,Masvingo,Web,0
11125,1488,764,18,Bulawayo,Web,0
11126,1488,2369,19,Mutare,Mobile,0
11127,1488,2617,0,Masvingo,Mobile,0
11128,1489,4868,3,Gweru,ATM,0
11129,1489,1162,17,Mutare,Mobile,0
11130,1489,4193,1,Unknown,Mobile,1
11131,1489,3563,8,Harare,ATM,0
11132,1489,1607,23,Unknown,Web,0
11133,1490,3488,2,Bulawayo,ATM,0
11134,1490,78,12,Gweru,Web,0
11135,1490,2932,18,Gweru,ATM,0
11136,1490,4798,7,Harare,Web,0
11137,1490,4064,10,Gweru,Mobile,0
11138,1490,1011,0,Mutare,ATM,0
11139,1491,2279,19,Gweru,Web,0
11140,1491,1134,7,Unknown,Mobile,0
11141,1491,4795,7,Harare,ATM,0
11142,1491,869,21,Harare,Web,0
11143,1491,4000,12,Bulawayo,Mobile,0
11144,1491,2094,5,Mutare,ATM,0
11145,1491,3746,15,Mutare,ATM,0
11146,1491,1868,3,Gweru,ATM,0
11147,1492,186,23,Bulawayo,ATM,0
11148,1492,1300,3,Bulawayo,ATM,0
11149,1492,355,22,Bulawayo,Mobile,0
11150,1492,1195,18,Harare,Mobile,0
11151,1492,1616,2,Mutare,ATM,0
11152,1492,2259,15,Harare,Web,0
11153,1492,2692,0,Masvingo,ATM,0
11154,1492,4071,4,Masvingo,Mobile,0
11155,1493,3622,20,Harare,Web,0
11156,1493,366,13,Harare,ATM,0
11157,1493,1686,1,Gweru,ATM,0
11158,1493,913,4,Gweru,Web,0
11159,1493,1459,15,Bulawayo,ATM,0
11160,1493,3027,15,Bulawayo,ATM,0
11161,1493,2851,2,Masvingo,Web,0
11162,1494,4886,9,Gweru,Mobile,0
11163,1494,4558,16,Unknown,Web,1
11164,1494,2433,20,Mutare,Web,0
11165,1494,4959,14,Masvingo,Web,0
11166,1494,4572,21,Mutare,Mobile,0
11167,1494,1388,23,Mutare,ATM,0
11168,1494,2851,21,Masvingo,Web,0
11169,1494,2568,0,Masvingo,Mobile,0
11170,1494,1012,9,Mutare,ATM,0
11171,1494,4969,23,Gweru,ATM,0
11172,1495,3991,6,Gweru,Mobile,0
11173,1495,148,0,Unknown,ATM,0
11174,1495,2114,11,Masvingo,Mobile,0
11175,1495,3592,18,Harare,ATM,0
11176,1495,4351,23,Bulawayo,ATM,0
11177,1496,2540,21,Masvingo,Mobile,0
11178,1496,750,14,Harare,ATM,0
11179,1496,4829,8,Harare,ATM,0
11180,1496,711,1,Gweru,ATM,0
11181,1496,3536,5,Bulawayo,Web,0
11182,1496,2134,21,Gweru,Mobile,0
11183,1496,2556,11,Mutare,ATM,0
11184,1496,4499,2,Mutare,Mobile,0
11185,1496,365,21,Bulawayo,Mobile,0
11186,1496,4444,0,Masvingo,Mobile,0
11187,1497,4495,16,Mutare,ATM,0
11188,1497,412,2,Masvingo,Web,0
11189,1497,3721,6,Harare,Mobile,0
11190,1497,675,14,Bulawayo,ATM,0
11191,1497,1930,9,Gweru,Mobile,0
11192,1498,2854,5,Unknown,Mobile,1
11193,1498,2247,18,Unknown,Web,1
11194,1498,185,2,Harare,ATM,0
11195,1498,797,17,Harare,ATM,0
11196,1498,3073,6,Unknown,Web,1
11197,1499,4304,16,Masvingo,Web,0
11198,1499,2012,10,Mutare,ATM,0
11199,1499,532,8,Bulawayo,Mobile,0
11200,1499,2640,8,Harare,ATM,0
11201,1499,3524,20,Masvingo,Mobile,0
11202,1500,1151,21,Mutare,ATM,0
11203,1500,467,3,Bulawayo,Mobile,0
11204,1500,2932,23,Masvingo,ATM,0
11205,1500,3498,20,Masvingo,ATM,0
11206,1500,4487,4,Bulawayo,Web,0
11207,1500,232,2,Masvingo,Mobile,0
11208,1500,1733,11,Mutare,Web,0
11209,1500,4902,19,Harare,Mobile,0
11210,1501,1302,9,Bulawayo,ATM,0
11211,1501,4159,11,Harare,Web,0
11212,1501,208,12,Masvingo,ATM,0
11213,1501,630,3,Harare,Mobile,0
11214,1501,2854,20,Unknown,Mobile,1
11215,1501,2142,10,Unknown,Mobile,1
11216,1501,4728,17,Gweru,Web,0
11217,1501,2761,1,Unknown,Mobile,1
11218,1501,1090,2,Gweru,Mobile,0
11219,1502,727,7,Gweru,ATM,0
11220,1502,2262,17,Mutare,Mobile,0
11221,1502,2513,18,Masvingo,ATM,0
11222,1502,1334,2,Harare,Web,0
11223,1502,4129,9,Harare,ATM,0
11224,1502,2347,18,Mutare,ATM,0
11225,1502,653,15,Gweru,Web,0
11226,1502,2928,4,Bulawayo,Web,0
11227,1502,3151,1,Unknown,Mobile,1
11228,1502,2971,10,Harare,Mobile,0
11229,1503,2894,17,Mutare,Web,0
11230,1503,3664,7,Gweru,Web,0
11231,1503,3700,13,Mutare,ATM,0
11232,1503,3808,16,Harare,Mobile,0
11233,1503,1027,10,Masvingo,Mobile,0
11234,1503,4731,18,Bulawayo,ATM,0
11235,1503,690,18,Gweru,Mobile,0
11236,1503,2251,18,Bulawayo,Mobile,0
11237,1504,1585,6,Gweru,Mobile,0
11238,1504,4094,21,Harare,Mobile,0
11239,1504,2798,2,Harare,Mobile,0
11240,1504,3100,0,Mutare,Mobile,0
11241,1504,1829,23,Gweru,Mobile,0
11242,1504,865,23,Harare,ATM,0
11243,1504,4027,12,Bulawayo,Web,0
11244,1504,4891,5,Bulawayo,Web,0
11245,1504,1892,4,Masvingo,ATM,0
11246,1504,1561,8,Harare,ATM,0
11247,1505,2586,6,Harare,ATM,0
11248,1505,888,1,Bulawayo,Mobile,0
11249,1505,1827,10,Gweru,Mobile,0
11250,1505,2020,3,Unknown,Mobile,1
11251,1505,908,7,Masvingo,Web,0
11252,1505,1405,12,Mutare,Web,0
11253,1505,257,3,Harare,ATM,0
11254,1505,3575,23,Masvingo,Web,0
11255,1506,1155,8,Unknown,ATM,0
11256,1506,1792,5,Bulawayo,ATM,0
11257,1506,469,20,Gweru,ATM,0
11258,1506,3286,1,Gweru,Web,0
11259,1506,1918,1,Harare,ATM,0
11260,1506,898,0,Gweru,Web,0
11261,1506,3570,1,Unknown,ATM,1
11262,1507,3063,19,Mutare,Mobile,0
11263,1507,4549,21,Mutare,Mobile,0
11264,1507,377,20,Unknown,Web,0
11265,1507,2035,6,Masvingo,ATM,0
11266,1507,4836,17,Harare,ATM,0
11267,1507,2811,17,Harare,Mobile,0
11268,1507,3786,4,Harare,ATM,0
11269,1508,4067,11,Masvingo,Mobile,0
11270,1508,2720,17,Masvingo,Mobile,0
11271,1508,281,2,Unknown,Web,0
11272,1508,1072,16,Gweru,Mobile,0
11273,1508,1862,1,Masvingo,Mobile,0
11274,1508,1742,3,Unknown,Web,0
11275,1508,1560,7,Bulawayo,ATM,0
11276,1509,462,2,Mutare,Web,0
11277,1509,805,13,Mutare,Mobile,0
11278,1509,142,2,Unknown,Mobile,0
11279,1509,3133,19,Bulawayo,Mobile,0
11280,1509,4782,13,Harare,Mobile,0
11281,1509,3801,3,Bulawayo,ATM,0
11282,1510,403,9,Unknown,Web,0
11283,1510,3276,20,Bulawayo,Web,0
11284,1510,3675,12,Harare,Mobile,0
11285,1510,1708,7,Masvingo,ATM,0
11286,1510,1033,20,Mutare,Web,0
11287,1510,4080,2,Unknown,Mobile,1
11288,1510,53,1,Gweru,ATM,0
11289,1510,1462,18,Unknown,ATM,0
11290,1511,2474,17,Bulawayo,Mobile,0
11291,1511,3011,5,Gweru,Web,0
11292,1511,1181,15,Unknown,ATM,0
11293,1511,1419,2,Mutare,ATM,0
11294,1511,2081,19,Masvingo,ATM,0
11295,1511,514,14,Harare,Mobile,0
11296,1511,337,21,Unknown,ATM,0
11297,1511,3347,19,Harare,Mobile,0
11298,1511,527,20,Harare,ATM,0
11299,1512,3422,11,Mutare,ATM,0
11300,1512,866,23,Masvingo,ATM,0
11301,1512,3874,5,Unknown,Mobile,1
11302,1512,440,20,Mutare,Mobile,0
11303,1512,4843,9,Bulawayo,ATM,0
11304,1512,4248,20,Masvingo,Mobile,0
11305,1512,746,22,Harare,Web,0
11306,1512,443,22,Mutare,Web,0
11307,1513,1427,0,Masvingo,ATM,0
11308,1513,1966,13,Unknown,Mobile,0
11309,1513,890,5,Bulawayo,ATM,0
11310,1513,3182,11,Masvingo,ATM,0
11311,1513,1313,16,Gweru,Mobile,0
11312,1513,4688,14,Mutare,Mobile,0
11313,1514,1026,16,Mutare,ATM,0
11314,1514,2695,11,Unknown,Web,1
11315,1514,2003,18,Mutare,Web,0
11316,1514,1198,2,Harare,ATM,0
11317,1514,788,22,Mutare,Mobile,0
11318,1514,2159,22,Harare,Mobile,0
